Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble,High rolling_mean_win(3),High rolling_mean_win(7),Low rolling_mean_win(3),Low rolling_mean_win(7),Volume rolling_mean_win(3),Volume rolling_mean_win(7),Turnover rolling_mean_win(3),Turnover rolling_mean_win(7),High rolling_std_win(3),High rolling_std_win(7),Low rolling_std_win(3),Low rolling_std_win(7),Volume rolling_std_win(3),Volume rolling_std_win(7),Turnover rolling_std_win(3),Turnover rolling_std_win(7)
2002-07-19,BAJAUTOFIN,EQ,57.25,56.65,58.65,56.6,58.0,58.05,57.93,1300,7531500000.0,1150.0,0.8845999999999999,58.18333333333333,59.76428571428571,54.38333333333333,56.49285714285715,2016.6666666666667,2453.1428571428573,11327870000.0,14407430000.0,0.4072263907636504,1.832965331031035,2.277242484526867,2.5541516157406297,689.3535619210998,1187.305412628643,3663550068.949922,7299727622.493265
2002-07-22,BAJAUTOFIN,EQ,58.05,57.25,58.0,56.0,56.05,56.05,56.84,2105,11965500000.0,2005.0,0.9525,58.21666666666667,59.65714285714285,55.699999999999996,56.478571428571435,2026.6666666666667,2545.285714285714,11446436666.666666,14900312142.857143,0.3752776749746668,1.9218976237537448,1.0816653826393774,2.5569932119022685,690.8388620606889,1120.5358412066523,3682941184.9819584,6943362913.869497
2002-07-23,BAJAUTOFIN,EQ,56.05,54.3,57.3,54.3,56.8,57.05,56.82,3902,22170515000.0,3052.0,0.7822,57.98333333333333,58.98571428571428,55.633333333333326,55.79285714285714,2435.6666666666665,2767.0,13889171666.666666,16049778571.428572,0.6751543033517369,1.782955011050036,1.1930353445450574,2.373890718389794,1332.1435107875236,1224.203142184115,7506701975.79545,7441621653.05982
2002-07-24,BAJAUTOFIN,EQ,57.05,57.0,57.8,55.65,57.5,57.05,56.55,3350,18945725000.0,3275.0,0.9776,57.699999999999996,58.42142857142857,55.31666666666666,55.385714285714286,3119.0,2547.0,17693913333.333332,14533664285.714285,0.3605551275477959,1.3297421876868418,0.8976822006332913,2.0552198353044093,920.501493752171,864.67720373952,5216402699.577681,4866149314.704911
2002-07-25,BAJAUTOFIN,EQ,57.05,57.0,57.0,54.0,54.5,54.65,54.77,3710,20319325000.0,3660.0,0.9865,57.36666666666667,57.807142857142864,54.65,54.728571428571435,3654.0,2731.0,20478521666.666668,15340667857.142857,0.404145188433947,0.532626019070061,0.8789197915627318,1.5225683188988475,280.22847821015654,964.8792670589037,1618278505.0899985,5338115649.9015
2002-07-26,BAJAUTOFIN,EQ,54.65,58.0,58.0,53.3,54.0,54.9,54.56,5029,27436759999.999996,4693.0,0.9332,57.6,57.82142857142857,54.31666666666666,54.90714285714285,4029.6666666666665,3153.0,22233936666.666668,17601662142.857143,0.5291502622138584,0.5368559264031922,1.2065791865162026,1.1938832199412555,883.968513768061,1237.5939021612828,4557819897.539975,6678126935.390636
2002-07-29,BAJAUTOFIN,EQ,54.9,47.6,47.9,44.0,47.85,47.9,47.17,1670,7876900000.0,1270.0,0.7605,54.29999999999999,56.378571428571426,50.43333333333333,53.40714285714285,3469.6666666666665,3009.4285714285716,18544328333.333332,16606603571.428572,5.565069631190675,3.776225754954409,5.582412859448425,4.312813135629392,1692.347580532236,1355.012159495655,9899999529.288437,7611507294.375433
2002-07-30,BAJAUTOFIN,EQ,47.9,47.0,48.75,45.5,47.25,48.2,46.85,6467,30296325000.0,5113.0,0.7906000000000001,51.54999999999999,54.964285714285715,47.599999999999994,51.82142857142857,4388.666666666667,3747.5714285714284,21869995000.0,19858721428.57143,5.602008568361928,4.556928267824211,4.992995093128228,4.938442495940871,2461.7721936307016,1644.9426390346885,12202430444.652325,7943837588.727528
2002-07-31,BAJAUTOFIN,EQ,48.2,47.1,48.5,46.75,47.5,47.45,47.48,540,2564075000.0,320.0,0.5926,48.383333333333326,53.607142857142854,45.416666666666664,50.5,2892.3333333333335,3524.0,13579100000.0,18515660714.285713,0.43684474740288587,4.903606544458611,1.3768926368226702,4.871088174114746,3146.8883573036574,1978.029406589663,14719230147.858547,10023326957.731468
2002-08-01,BAJAUTOFIN,EQ,47.45,47.9,50.9,47.9,50.0,50.25,49.75,3025,15050000000.0,2800.0,0.9256,49.38333333333333,52.692857142857136,46.71666666666667,49.58571428571429,3344.0,3398.714285714286,15970133333.333334,17498444285.714287,1.3194064322010763,4.692407748287728,1.20034717200323,4.633817206662615,2976.3489378767367,1977.8710536235742,13889003079.017633,9951651783.400652
2002-08-02,BAJAUTOFIN,EQ,50.25,45.85,51.95,45.85,50.7,50.7,50.46,2741,13830975000.0,2490.0,0.9084,50.449999999999996,51.857142857142854,46.833333333333336,48.185714285714276,2102.0,3311.714285714286,10481683333.333334,16767765714.285715,1.7684739183828329,4.116878729837782,1.0275375094545793,3.922022680296819,1360.16432830742,1993.701558599488,6883886749.338002,10015244302.069956
2002-08-05,BAJAUTOFIN,EQ,50.7,51.8,54.0,51.0,54.0,54.0,52.17,1830,9546500000.0,1655.0,0.9044,52.28333333333333,51.42857142857143,48.25,47.75714285714285,2532.0,3043.1428571428573,12809158333.333334,15228790714.285715,1.5766525721711178,3.6182243737844555,2.592778432493302,3.2944939635991526,624.3132226694999,2056.7371756070183,2890538018.727884,10204449253.331184
2002-08-06,BAJAUTOFIN,EQ,54.0,52.15,52.75,52.15,52.25,52.4,52.32,650,3400750000.0,650.0,1.0,52.9,50.67857142857143,49.666666666666664,47.59285714285715,1740.3333333333333,2417.5714285714284,8926075000.0,11795075000.0,1.033198915988837,2.351392697753385,3.3549714355468656,2.9862781422462876,1048.3798611826282,2017.63614634744,5242718166.47891,9426203859.410542
2002-08-07,BAJAUTOFIN,EQ,52.4,54.1,54.7,52.5,53.8,53.55,52.98,2412,12779260000.0,2250.0,0.9328,53.81666666666667,51.65,51.88333333333333,48.807142857142864,1630.6666666666667,2523.5714285714284,8575503333.333333,12495412142.857143,0.9878427675161232,2.4159194247050024,0.7847504911338722,3.0099042857746308,897.753492520807,1991.1324129033744,4764056921.368207,9267354307.66642
2002-08-08,BAJAUTOFIN,EQ,53.55,54.0,54.0,52.0,52.0,52.4,52.57,1611,8469664999.999999,1410.0,0.8752,53.81666666666667,52.4,52.21666666666667,49.73571428571429,1557.6666666666667,1829.857142857143,8216558333.333333,9377317857.142857,0.9878427675161232,2.167756136346272,0.25658007197514016,2.8159832926994595,882.2099145516935,974.7761159315551,4694375325.169614,4942666164.317596
2002-08-09,BAJAUTOFIN,EQ,52.4,52.5,53.0,51.55,53.0,53.0,52.57,3150,16559000000.0,3150.0,1.0,53.900000000000006,53.042857142857144,52.01666666666667,50.42142857142858,2391.0,2202.714285714286,12602641666.666666,11376592857.142857,0.854400374532097,1.3198574959153841,0.475219247647673,2.5385128754938657,769.7148822778316,895.0809487203012,4047558611.349726,4541590568.70663
2002-08-12,BAJAUTOFIN,EQ,53.0,52.0,54.0,52.0,52.0,52.0,53.23,1050,5589500000.0,925.0,0.881,53.666666666666664,53.48571428571429,51.85,51.00714285714285,1937.0,1920.5714285714287,10206055000.0,10025092857.142857,0.5773502691901183,0.9489969642182382,0.259807621138274,2.323687545588749,1087.2934286566688,903.9158989535941,5687158362.185635,4672025387.213239
2002-08-13,BAJAUTOFIN,EQ,52.0,51.95,53.0,51.0,51.5,51.55,51.65,1100,5681600000.0,1000.0,0.9091,53.333333333333336,53.635714285714286,51.51666666666667,51.74285714285715,1766.6666666666667,1686.142857142857,9276700000.0,8860896428.571428,0.5773502691900974,0.7215228604108294,0.5008326400455065,0.5791002873920235,1198.262631201235,867.7481256239873,6306824919.878701,4580040854.207035
2002-08-14,BAJAUTOFIN,EQ,51.55,51.5,52.3,51.0,51.0,51.15,51.37,1157,5943080000.0,1130.0,0.9767,53.099999999999994,53.392857142857146,51.333333333333336,51.74285714285715,1102.3333333333333,1590.0,5738060000.0,8346122142.857142,0.854400374532062,0.8526569119663598,0.5773502691910727,0.5791002873920235,53.53814839256848,886.2386811689809,183427104.87544924,4691291539.549462
2002-08-16,BAJAUTOFIN,EQ,51.15,52.0,52.9,51.5,52.9,52.35,52.1,776,4043165000.0,624.0,0.8041,52.73333333333333,53.41428571428571,51.166666666666664,51.64999999999999,1011.0,1608.0,5222615000.0,8437895714.285714,0.3785938897206773,0.8355209381550153,0.28867513459778776,0.5545268253208228,205.5018248093457,864.9895953132235,1029766805.8730526,4583468040.638347
2002-08-19,BAJAUTOFIN,EQ,52.35,51.0,53.2,50.9,50.9,51.2,51.82,1501,7778370000.0,900.0,0.5996,52.79999999999999,53.199999999999996,51.13333333333333,51.42142857142857,1144.6666666666667,1477.857142857143,5921538333.333333,7723482857.142858,0.458257569496135,0.6137317546508998,0.32145502536911746,0.4689146536219201,362.6573221834972,789.0621920085122,1867695673.9686804,4164610943.627472
2002-08-20,BAJAUTOFIN,EQ,51.2,51.05,51.05,49.4,49.9,49.9,50.43,1675,8447150000.0,1605.0,0.9582,52.38333333333333,52.778571428571425,50.6,51.05,1317.3333333333333,1487.0,6756228333.333333,7720266428.571428,1.1644025649807783,0.9128057217801109,1.0816653826400646,0.8271436795787748,476.8126815986604,791.229844398454,2373257499.748252,4163947241.8234177
2002-08-21,BAJAUTOFIN,EQ,49.9,51.0,52.0,50.0,50.0,50.05,50.48,2655,13403375000.0,2500.0,0.9416,52.083333333333336,52.635714285714286,50.1,50.82857142857142,1943.6666666666667,1416.2857142857142,9876298333.333334,7269462857.142858,1.0774197572598148,0.9498746784508653,0.7549834435284116,0.8769536014226107,622.1457492688572,621.8144724074647,3072786850.972798,3076325856.818765
2002-08-22,BAJAUTOFIN,EQ,50.05,50.05,50.05,49.0,50.0,50.0,49.58,600,2975000000.0,600.0,1.0,51.03333333333333,52.07142857142857,49.46666666666666,50.39999999999999,1643.3333333333333,1352.0,8275175000.0,6895962857.142858,0.9751068317542102,1.155370482737556,0.5033222956869028,0.939858145325047,1027.8659121370388,685.948005804232,5216314104.387118,3450273055.4742637
2002-08-23,BAJAUTOFIN,EQ,50.0,50.25,50.5,50.25,50.5,50.5,50.31,2025,10188750000.0,2025.0,1.0,50.85,51.714285714285715,49.75,50.29285714285714,1760.0,1484.142857142857,8855708333.333334,7539841428.571428,1.021028892833296,1.2057896049596901,0.661437827767751,0.9020479345306371,1052.8176480283628,717.6745846997402,5340458908.086581,3603054668.382859
2002-08-26,BAJAUTOFIN,EQ,50.5,50.0,50.0,47.1,50.0,50.0,49.4,490,2420500000.0,390.0,0.7959,50.18333333333334,51.385714285714286,48.78333333333333,49.73571428571428,1038.3333333333333,1388.857142857143,5194750000.0,7036615714.285714,0.275378527364913,1.3268742359754853,1.5861378670644393,1.4377975882447647,856.246654494664,807.0608049318704,4333808320.92318,4077936047.1121264
2002-08-27,BAJAUTOFIN,EQ,50.0,50.5,50.85,50.0,50.0,50.0,50.41,1051,5298390000.0,1030.0,0.98,50.449999999999996,51.09285714285714,49.11666666666667,49.521428571428565,1188.6666666666667,1428.142857142857,5969213333.333333,7215933571.428572,0.42720018726629166,1.1516034370349815,1.750952121942696,1.2274150150003038,776.7047916250452,778.442125567006,3927331151.562894,3949957207.0199513
2002-08-28,BAJAUTOFIN,EQ,50.0,49.25,51.4,49.25,49.7,49.7,50.12,300,1503500000.0,300.0,1.0,50.75,50.83571428571429,48.78333333333333,49.285714285714285,613.6666666666666,1256.5714285714287,3074130000.0,6319523571.428572,0.7053367989835622,0.7244045173535463,1.5052685253255411,1.0664248237745133,390.4744976734112,884.7950529441395,1980081225.7841856,4477791084.50497
2002-08-29,BAJAUTOFIN,EQ,49.7,49.6,50.25,49.0,49.0,49.0,49.48,475,2350125000.0,451.0,0.9495,50.833333333333336,50.721428571428575,49.416666666666664,49.228571428571435,608.6666666666666,1085.142857142857,3050671666.6666665,5448520000.0,0.5751811308915822,0.7476948702832895,0.5204164998686469,1.069991099206696,392.93807824300103,906.2036983246542,1992077245.530739,4586619638.107632
2002-08-30,BAJAUTOFIN,EQ,49.0,49.55,51.55,49.5,51.0,51.0,50.96,1350,6880250000.0,1250.0,0.9259,51.06666666666666,50.65714285714286,49.25,49.15714285714286,708.3333333333334,898.7142857142857,3577958333.3333335,4516645000.0,0.7112196097786785,0.629436633975816,0.2500000000045034,1.0256821191404368,562.5462943912288,617.7431273828231,2891027699.877906,3133525007.6271267
2002-09-02,BAJAUTOFIN,EQ,51.0,49.25,49.25,49.0,49.0,49.0,49.09,675,3313875000.0,675.0,1.0,50.35,50.54285714285714,49.166666666666664,49.15714285714286,833.3333333333334,909.4285714285714,4181416666.6666665,4565055714.285714,1.1532562594672304,0.8059303999255422,0.2886751345987581,1.0256821191404368,458.48482344926487,612.3253103656789,2386415625.255025,3108253931.781715
2002-09-03,BAJAUTOFIN,EQ,49.0,49.5,49.55,49.25,49.25,49.25,49.39,900,4445500000.0,900.0,1.0,50.11666666666667,50.40714285714285,49.25,49.01428571428572,975.0,748.7142857142857,4879875000.0,3744591428.571429,1.2503332889008694,0.8899571953325351,0.2500000000045034,0.9113699787110917,343.6931771216454,370.6839238876052,1822434879.667308,1899284061.0492003
2002-09-04,BAJAUTOFIN,EQ,49.25,49.5,50.0,49.4,50.0,50.0,49.55,1960,9712400000.0,1860.0,0.949,49.6,50.40714285714285,49.21666666666667,49.34285714285714,1178.3333333333333,958.7142857142857,5823925000.0,4786291428.571428,0.37749172176392914,0.8899571953325351,0.2020725942219676,0.3445148417573172,686.2276104422677,565.0987271519114,3414721387.518752,2825751477.375332
2002-09-05,BAJAUTOFIN,EQ,50.0,50.0,50.4,50.0,50.35,50.35,50.13,184,922425000.0,117.0,0.6359,49.98333333333333,50.34285714285715,49.550000000000004,49.34285714285714,1014.6666666666666,834.8571428571429,5026775000.0,4161153571.428571,0.425245027406151,0.8686332998015648,0.39686269666241053,0.3445148417573172,893.5353005524204,632.4951722007708,4423723046.753491,3158081324.6675386
2002-09-06,BAJAUTOFIN,EQ,50.35,49.0,51.0,49.0,50.0,50.0,50.27,1150,5780500000.0,1100.0,0.9565,50.46666666666667,50.285714285714285,49.46666666666667,49.30714285714286,1098.0,956.2857142857143,5471775000.0,4772153571.428572,0.5033222956850762,0.7977647343853452,0.5033222956868906,0.36790915027726484,889.1411586469109,593.0611869181041,4403112361.657149,2966107979.30226
2002-09-09,BAJAUTOFIN,EQ,50.0,49.1,49.75,49.05,49.5,49.6,49.39,400,1975750000.0,350.0,0.875,50.38333333333333,50.214285714285715,49.35,49.31428571428571,578.0,945.5714285714286,2892891666.6666665,4718671428.571428,0.6251666444506517,0.8234653836656346,0.5634713834812086,0.36137963154532393,507.0029585712191,603.7857945616348,2555598717.318769,3019945016.760328
2002-09-11,BAJAUTOFIN,EQ,49.6,49.55,49.95,49.0,49.0,49.3,49.41,625,3088375000.0,450.0,0.72,50.23333333333333,49.98571428571429,49.01666666666667,49.24285714285714,725.0,842.0,3614875000.0,4176975000.0,0.6714412359497098,0.575698333703458,0.028867513499928065,0.3679091502772725,384.8701079584771,584.7304222176289,1956254668.525548,2905506462.018786
2002-09-12,BAJAUTOFIN,EQ,49.3,50.8,50.8,49.5,49.6,50.1,50.06,350,1752200000.0,350.0,1.0,50.166666666666664,50.207142857142856,49.18333333333334,49.31428571428571,458.3333333333333,795.5714285714286,2272108333.3333335,3953878571.428571,0.5575242894562243,0.542700478647442,0.2753785273684461,0.36137963154532393,146.48663192695176,612.4464213690526,715689949.6020167,3039681860.5607743
2002-09-13,BAJAUTOFIN,EQ,50.1,50.0,50.0,49.5,50.0,50.0,49.91,570,2845000000.0,570.0,1.0,50.25,50.27142857142858,49.333333333333336,49.35,515.0,748.4285714285714,2561858333.3333335,3725235714.285714,0.47696960070883165,0.47421614521365774,0.2886751345986738,0.36628768293140773,145.51632210844633,615.7601960566789,711665518.4925967,3056685897.1992035
2002-09-16,BAJAUTOFIN,EQ,50.0,50.0,50.25,49.5,49.75,49.95,49.98,2400,11995000000.0,2250.0,0.9375,50.35,50.307142857142864,49.5,49.364285714285714,1106.6666666666667,811.2857142857143,5530733333.333333,4051321428.571429,0.4092676385940527,0.459554649841368,0.0,0.37048873769994195,1125.4480589228915,764.5357445940934,5624820940.5576935,3826628497.570964
2002-09-17,BAJAUTOFIN,EQ,49.95,50.0,50.25,49.8,49.8,49.8,50.02,2423,12120825000.0,2423.0,1.0,50.166666666666664,50.285714285714285,49.6,49.33571428571429,1797.6666666666667,1131.142857142857,8986941666.666666,5651092857.142858,0.14433756729857986,0.45799771261683436,0.1732050807630556,0.3171675237092084,1063.252713767196,912.4203031081385,5319449554.250075,4569291130.532727
2002-09-18,BAJAUTOFIN,EQ,49.8,50.0,50.3,49.55,49.65,49.7,49.82,1721,8573330000.0,1620.0,0.9413,50.26666666666666,50.185714285714276,49.61666666666667,49.41428571428571,2181.3333333333335,1212.7142857142858,10896385000.0,6050068571.428572,0.028867513465499577,0.33629635456780105,0.1607275126898451,0.2868133622453653,398.8261943921286,939.5090409865012,2012808083.8539946,4702463556.118451
2002-09-19,BAJAUTOFIN,EQ,49.7,49.1,50.6,49.1,49.7,49.75,49.61,3826,18980925000.0,3651.0,0.9543,50.383333333333326,50.30714285714286,49.48333333333333,49.42142857142857,2656.6666666666665,1702.142857142857,13225026666.666666,8479379285.714286,0.18929694486095486,0.30472470011059205,0.354729944232946,0.2766724038428924,1071.7771845553111,1277.2391356061491,5290931336.873623,6350526268.333576
2002-09-20,BAJAUTOFIN,EQ,49.75,42.25,50.0,42.25,49.75,49.85,49.1,1438,7060310000.000001,1338.0,0.9305,50.29999999999999,50.31428571428571,46.96666666666667,48.457142857142856,2328.3333333333335,1818.2857142857142,11538188333.333334,9046798571.428572,0.30000000000058696,0.29540126059692423,4.090945286035537,2.7447569065749957,1304.7131230018758,1197.4381980275102,6489842386.15325,5953600888.219288
2002-09-23,BAJAUTOFIN,EQ,49.85,50.7,51.0,49.5,51.0,50.85,50.69,2631,13336545000.000002,2205.0,0.8381000000000001,50.53333333333334,50.34285714285714,46.949999999999996,48.457142857142856,2631.6666666666665,2144.1428571428573,13125926666.666666,10701705000.0,0.5033222956850818,0.3540581066117381,4.075230054856175,2.7447569065749957,1194.0001395868046,1029.928060363412,5963097815.423733,5142825590.229187
2002-09-24,BAJAUTOFIN,EQ,50.85,50.7,50.7,49.8,50.0,50.0,50.33,2540,12782800000.0,2530.0,0.9961,50.56666666666666,50.442857142857136,47.18333333333334,48.5,2203.0,2425.5714285714284,11059885000.000002,12121390714.285715,0.5131601439450494,0.33964266937103926,4.275024366402643,2.7660139792369076,664.070026427917,762.547672202257,3474781794.117148,3811966259.024958
2002-09-25,BAJAUTOFIN,EQ,50.0,49.05,50.0,49.0,49.5,49.5,49.5,1410,6979400000.0,1200.0,0.8511,50.56666666666666,50.40714285714285,49.43333333333334,48.42857142857143,2193.6666666666665,2284.1428571428573,11032915000.000002,11404876428.571428,0.5131601439450494,0.3746426869131257,0.4041451884355156,2.742240133974707,680.1987454658437,854.360468142071,3521348644.010983,4282072422.7368917
2002-09-30,BAJAUTOFIN,EQ,49.7,49.8,49.8,49.5,49.5,49.5,49.73,400,1989000000.0,700.0,1.0,50.166666666666664,50.34285714285714,49.43333333333334,48.385714285714286,1450.0,1995.142857142857,7250400000.0,9957472857.142857,0.4725815626256243,0.43915503282723395,0.4041451884355156,2.7194843698936584,1070.5606008068726,1104.9628091134746,5402000588.671108,5530192466.097511
2002-10-01,BAJAUTOFIN,EQ,49.5,49.5,50.0,49.5,49.55,49.55,49.52,557,2758250000.0,557.0,1.0,49.93333333333334,50.300000000000004,49.333333333333336,48.378571428571426,789.0,1828.857142857143,3908883333.3333335,9126747142.857143,0.11547005383933133,0.45825756949596286,0.28867513459876076,2.715980047616015,543.5006899719358,1233.2342881723416,2686817976.8708477,6172255045.547104
2002-10-03,BAJAUTOFIN,EQ,49.55,49.0,49.0,49.0,49.0,49.0,49.0,200,980000000.0,200.0,1.0,49.6,50.07142857142857,49.333333333333336,48.364285714285714,385.6666666666667,1310.857142857143,1909083333.3333333,6555186428.571428,0.5291502622132007,0.6447590912229461,0.28867513459876076,2.7118127832557404,178.93108543040387,992.6000249465773,891814594.4288901,5025843052.038355
2002-10-04,BAJAUTOFIN,EQ,49.0,49.15,49.35,49.1,49.1,49.1,49.26,605,2980475000.0,535.0,0.8843000000000001,49.449999999999996,49.978571428571435,49.199999999999996,49.34285714285714,454.0,1191.857142857143,2239575000.0,5972352857.142858,0.5074445782548941,0.7011045706939695,0.26457513111085307,0.31014589500924045,221.27584594792387,1024.2453203166776,1096468363.9430873,5191341147.744489
2002-10-07,BAJAUTOFIN,EQ,49.1,49.6,50.0,49.5,49.5,49.5,49.53,2345,11615100000.0,2135.0,0.9104,49.449999999999996,49.83571428571429,49.199999999999996,49.34285714285714,1050.0,1151.0,5191858333.333333,5726432142.857142,0.5074445782548941,0.5421517974045021,0.26457513111085307,0.31014589500924045,1139.6381004511786,961.0230659736897,5651902351.218689,4811203381.880157
2002-10-08,BAJAUTOFIN,EQ,49.5,50.0,50.0,49.0,49.0,49.25,49.36,1775,8761000000.0,1475.0,0.831,49.78333333333333,49.73571428571429,49.199999999999996,49.228571428571435,1575.0,1041.7142857142858,7785525000.0,5151889285.714286,0.3752776749736731,0.40281745836329963,0.26457513111085307,0.2563479777858612,887.073841345788,808.0680075105331,4399187519.233295,3999825958.136991
2002-10-09,BAJAUTOFIN,EQ,49.25,48.65,49.25,48.6,49.15,49.15,49.01,670,3283505000.0000005,520.0,0.7761,49.75,49.62857142857143,49.03333333333333,49.17142857142857,1596.6666666666667,936.0,7886535000.0,4623904285.714286,0.4330127018925791,0.42017570021121703,0.45092497528492903,0.34503277967207296,851.6210033420417,800.2241352688668,4234074348.4471316,3962140277.6575828
2002-10-10,BAJAUTOFIN,EQ,49.15,49.15,49.15,49.0,49.05,49.05,49.01,126,617545000.0,125.0,0.9921,49.46666666666667,49.535714285714285,48.86666666666667,49.1,857.0,896.8571428571429,4220683333.3333335,4427982142.857142,0.4645786621591965,0.4469473176586648,0.23094010768112477,0.3162277660178232,840.2541282254854,836.6830201400143,4151829988.765359,4143887651.468133
2002-10-11,BAJAUTOFIN,EQ,49.05,49.1,49.4,49.0,49.2,49.2,49.06,436,2139135000.0,334.0,0.7661,49.26666666666667,49.449999999999996,48.86666666666667,49.028571428571425,410.6666666666667,879.5714285714286,2013395000.0,4339537142.857142,0.12583057392230726,0.3979112128775801,0.23094010768112477,0.2627691364073168,272.8833694700037,846.0718758165635,1337420498.9841611,4191795307.427763
2002-10-14,BAJAUTOFIN,EQ,49.2,45.1,51.25,45.1,50.0,50.0,49.04,326,1598625000.0,275.0,0.8436,49.93333333333334,49.771428571428565,47.70000000000001,48.471428571428575,296.0,897.5714285714286,1451768333.3333333,4427912142.857142,1.1470977871714556,0.7375958371953981,2.25166604984017,1.5096514892677346,157.16233645491818,830.3996742820642,771352184.4374198,4114979262.250104
2002-10-16,BAJAUTOFIN,EQ,50.0,49.1,49.95,49.1,49.5,49.55,49.49,350,1732115000.0000002,300.0,0.8571,50.199999999999996,49.857142857142854,47.73333333333334,48.471428571428575,370.6666666666667,861.1428571428571,1823291666.6666667,4249575000.0,0.9500000000001725,0.7149758570684991,2.281081614790703,1.5096514892677346,57.83885660438356,850.7182119777475,281553997.37239873,4214023116.7248325
2002-10-17,BAJAUTOFIN,EQ,49.55,49.9,50.0,49.0,50.0,49.9,49.84,2202,10975615000.0,1976.0,0.8974,50.4,49.857142857142854,47.73333333333334,48.39999999999999,959.3333333333334,840.7142857142857,4768785000.0,4158220000.0,0.7365459931330414,0.7149758570684991,2.281081614790703,1.4640127504000804,1076.2478029400588,809.8840892963498,5375686828.834342,4030677783.647717
2002-10-18,BAJAUTOFIN,EQ,49.9,49.0,50.0,49.0,49.5,49.5,49.89,1735,8656250000.0,1700.0,0.9798,49.98333333333333,49.857142857142854,49.03333333333333,48.39999999999999,1429.0,835.0,7121326666.666667,4143255714.285714,0.02886751346502501,0.7149758570684991,0.05773502693966791,1.4640127504000804,963.1734007955016,802.2989883246809,4809112734.37329,4010887329.447169
2002-10-21,BAJAUTOFIN,EQ,49.5,49.0,50.15,49.0,50.0,50.0,49.89,4945,24672000000.0,4820.0,0.9747,50.050000000000004,49.98571428571428,49.0,48.457142857142856,2960.6666666666665,1445.7142857142858,14767955000.0,7198755000.0,0.08660254038030893,0.6669047194031997,0.0,1.4808298831593767,1734.2740075701156,1737.6312146411774,8655197514.922924,8678142490.184246
2002-10-22,BAJAUTOFIN,EQ,50.0,49.2,50.0,48.0,48.0,48.1,48.99,837,4100700000.0,680.0,0.8124,50.050000000000004,50.107142857142854,48.666666666666664,48.31428571428571,2505.6666666666665,1547.2857142857142,12476316666.666666,7696348571.428572,0.08660254038030893,0.5578444910464104,0.5773502691918034,1.4679107277905512,2159.713252571579,1666.9754761529555,10804595222.6743,8330799948.207085
2002-10-23,BAJAUTOFIN,EQ,48.1,49.9,49.9,47.75,48.0,47.9,48.34,6915,33428800000.0,6725.0,0.9725,50.01666666666667,50.17857142857143,48.25,48.135714285714286,4232.333333333333,2472.8571428571427,20733833333.333332,12166300714.285715,0.1258305739224575,0.4785891965433085,0.6614378277681554,1.4464653140544363,3101.0387506984353,2524.990655333983,15055438549.684837,12300585998.178898
2002-10-24,BAJAUTOFIN,EQ,47.9,47.05,48.0,47.0,47.25,47.3,47.61,2081,9906835000.0,2031.0,0.976,49.300000000000004,49.714285714285715,47.583333333333336,48.40714285714285,3277.6666666666665,2723.5714285714284,15812111666.666666,13353187857.142857,1.1269427669585912,0.7597775363632921,0.5204164998693045,0.8278629976377834,3210.8455791789975,2357.895237787523,15530247318.858488,11484736269.458836
2002-10-25,BAJAUTOFIN,EQ,47.3,47.0,48.0,45.05,47.9,47.1,47.13,12215,57572565000.0,10666.0,0.8732,48.63333333333333,49.435714285714276,46.6,47.82857142857143,7070.333333333333,4418.571428571428,33636066666.666668,21330395000.0,1.096965511460404,0.9834947405869969,1.3937359864777934,1.4467944863438655,5068.785390340898,4035.2657846021825,23833540939.43158,19001088332.97449
2002-10-28,BAJAUTOFIN,EQ,47.1,47.0,47.9,47.0,47.9,47.85,47.16,387,1825270000.0,340.0,0.8786,47.96666666666666,49.135714285714286,46.35,47.542857142857144,4894.333333333333,4159.285714285715,23101556666.666668,20023202857.142857,0.057735026920920564,1.0964770425149353,1.1258330249212425,1.3724760384761638,6396.212108219467,4253.821721475331,30125001823.234158,20114320439.071053
2002-10-29,BAJAUTOFIN,EQ,47.85,43.05,47.1,43.05,47.1,47.05,45.7,415,1896350000.0,360.0,0.8675,47.666666666666664,48.72142857142857,45.03333333333333,46.69285714285714,4339.0,3970.714285714286,20431395000.0,19057502857.142857,0.49328828623184284,1.2522836283025893,1.9750527419127621,2.012756934205245,6820.830447973325,4405.74616133242,32165216380.715954,20898016102.69816
2002-10-30,BAJAUTOFIN,EQ,47.05,49.15,49.15,47.05,47.05,47.05,47.99,430,2063475000.0,425.0,0.9884,48.04999999999999,48.57857142857143,45.699999999999996,46.41428571428572,410.6666666666667,3325.714285714286,1928365000.0,15827713571.428572,1.0331989159886998,1.1112519751979615,2.295103483506473,1.759193538176726,21.825062045866506,4566.8889014399465,122287062.59631716,21620268634.63689
2002-10-31,BAJAUTOFIN,EQ,47.05,41.4,48.0,41.4,47.7,47.7,46.73,1485,6939335000.000001,1090.0,0.7340000000000001,48.083333333333336,48.292857142857144,43.833333333333336,45.471428571428575,776.6666666666666,3418.285714285714,3633053333.3333335,16233232857.142857,1.027537509453333,0.9266555326500288,2.9053112283088605,2.414342067530724,613.4805077044476,4514.2993075443455,2864542989.0144315,21389036911.815907
